latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
22.654,-81.148,318.5,1.2,1.1,2020-01-13,1555,T,73,6.0NRT,299.9,12.6,D
22.574,-81.08,313.3,1.2,1.1,2020-01-13,1555,T,56,6.0NRT,298.8,7,D
22.702,-82.892,333.3,1.6,1.2,2020-01-13,1555,T,86,6.0NRT,297.5,56.8,D
22.7,-82.876,313.2,1.6,1.2,2020-01-13,1555,T,56,6.0NRT,297.4,14,D
21.852,-78.363,314.7,1,1,2020-01-13,1555,T,71,6.0NRT,297.8,8,D
21.591,-78.278,313.9,1,1,2020-01-13,1555,T,57,6.0NRT,299.9,6.6,D
21.628,-79.037,320.6,1,1,2020-01-13,1555,T,76,6.0NRT,295.5,14.7,D
21.626,-79.028,323.3,1,1,2020-01-13,1555,T,79,6.0NRT,296,17.6,D
21.481,-78.468,313.5,1,1,2020-01-13,1555,T,58,6.0NRT,296.7,5.7,D
21.291,-78.434,323.4,1,1,2020-01-13,1555,T,78,6.0NRT,300.9,14.4,D
21.231,-78.401,310.9,1,1,2020-01-13,1555,T,49,6.0NRT,296.6,4.7,D
21.165,-78.324,312.7,1,1,2020-01-13,1555,T,62,6.0NRT,299.2,5.5,D
20.79,-77.554,313,1,1,2020-01-13,1555,T,55,6.0NRT,298.7,5.5,D
20.69,-76.967,319.2,1.1,1,2020-01-13,1555,T,73,6.0NRT,297.2,11.6,D
20.683,-76.979,320.3,1.1,1,2020-01-13,1555,T,62,6.0NRT,299.4,12.7,D
20.681,-76.969,340.8,1.1,1,2020-01-13,1555,T,91,6.0NRT,299.9,41.6,D
20.481,-76.81,323.4,1.1,1,2020-01-13,1555,T,77,6.0NRT,301.7,13.6,D
20.364,-76.822,367.6,1.1,1,2020-01-13,1555,T,100,6.0NRT,304.8,111.9,D
20.362,-76.812,365.2,1.1,1,2020-01-13,1555,T,100,6.0NRT,304.5,103.7,D
20.355,-76.823,313.8,1.1,1,2020-01-13,1555,T,61,6.0NRT,301.1,5.8,D
20.353,-76.813,315.7,1.1,1,2020-01-13,1555,T,67,6.0NRT,301.6,7.6,D
20.286,-77.038,313,1.1,1,2020-01-13,1555,T,60,6.0NRT,301.1,5,D
20.285,-77.028,318.4,1.1,1,2020-01-13,1555,T,73,6.0NRT,301.7,9.5,D
20.268,-76.918,313.3,1.1,1,2020-01-13,1555,T,64,6.0NRT,300.5,5.7,D
20.135,-77.37,317,1,1,2020-01-13,1555,T,72,6.0NRT,301,8.8,D
20.123,-77.412,336.3,1,1,2020-01-13,1555,T,89,6.0NRT,301.9,31.9,D
20.121,-77.403,319.1,1,1,2020-01-13,1555,T,75,6.0NRT,300.7,10.2,D
19.031,-72.457,313,2.1,1.4,2020-01-13,1555,T,66,6.0NRT,299.3,17.6,D
17.957,-76.966,315,1.1,1.1,2020-01-13,1555,T,67,6.0NRT,301.8,6.3,D
10.176,-72.405,316.9,3.1,1.7,2020-01-13,1555,T,65,6.0NRT,299,31.9,D
9.919,-75.326,324.3,1.9,1.3,2020-01-13,1555,T,70,6.0NRT,301,35.7,D
9.903,-75.227,316.8,1.9,1.4,2020-01-13,1555,T,55,6.0NRT,300.4,21,D
6.439,-73.721,315.5,2.9,1.6,2020-01-13,1555,T,71,6.0NRT,294.1,43.4,D
4.91,-71.534,311.6,4.6,2,2020-01-13,1600,T,58,6.0NRT,291.5,40.8,D
4.892,-71.536,315.7,4.6,2,2020-01-13,1600,T,72,6.0NRT,291.1,71.5,D
4.892,-71.543,315.8,4.6,2,2020-01-13,1600,T,71,6.0NRT,290.8,69.8,D
4.139,-71.494,314.9,4.8,2,2020-01-13,1600,T,70,6.0NRT,291.1,68.2,D
4.132,-71.452,311.4,4.8,2,2020-01-13,1600,T,63,6.0NRT,291.2,42.5,D
4.14,-71.501,312.5,4.8,2,2020-01-13,1600,T,65,6.0NRT,291.1,50.4,D
4.134,-71.458,313.2,4.8,2,2020-01-13,1600,T,67,6.0NRT,291.3,56.9,D
3.487,-72.997,313.3,3.8,1.8,2020-01-13,1600,T,67,6.0NRT,291.6,42.1,D
3.48,-73.005,312.9,3.8,1.8,2020-01-13,1600,T,57,6.0NRT,291.7,34.9,D
2.751,-72.021,317.9,4.6,2,2020-01-13,1600,T,73,6.0NRT,291,96.9,D
2.759,-72.183,312,4.5,1.9,2020-01-13,1600,T,46,6.0NRT,291.1,50.2,D
2.752,-72.144,314.6,4.5,2,2020-01-13,1600,T,65,6.0NRT,290.8,64.4,D
2.75,-72.028,317.6,4.6,2,2020-01-13,1600,T,73,6.0NRT,291,94.9,D
2.752,-72.151,317,4.5,2,2020-01-13,1600,T,68,6.0NRT,291,85.9,D
2.55,-75.962,327.9,2.3,1.5,2020-01-13,1600,T,84,6.0NRT,296.3,75.3,D
2.547,-75.944,317.2,2.3,1.5,2020-01-13,1600,T,74,6.0NRT,294.6,39.2,D
2.552,-75.967,320,2.3,1.5,2020-01-13,1600,T,77,6.0NRT,296,44.8,D
2.549,-75.948,324.6,2.3,1.5,2020-01-13,1600,T,81,6.0NRT,295.5,61.4,D
2.103,-76.798,320.6,2,1.4,2020-01-13,1600,T,78,6.0NRT,291.6,43.2,D
2.1,-76.78,311.2,2,1.4,2020-01-13,1600,T,66,6.0NRT,291.2,22.7,D
2.112,-76.801,308.2,2,1.4,2020-01-13,1600,T,58,6.0NRT,291.8,15.5,D
2.109,-76.783,318.1,2,1.4,2020-01-13,1600,T,75,6.0NRT,292.1,38,D
-4.746,-80.134,325.7,1.4,1.2,2020-01-13,1600,T,50,6.0NRT,300.1,17.7,D
-4.852,-80.807,327,1.3,1.1,2020-01-13,1600,T,61,6.0NRT,301.6,12.7,D
-4.853,-80.796,340.5,1.3,1.1,2020-01-13,1600,T,88,6.0NRT,302.7,40.5,D
-4.85,-80.889,325.4,1.3,1.1,2020-01-13,1600,T,53,6.0NRT,301.1,13.8,D
-5.114,-80.543,331.1,1.4,1.2,2020-01-13,1600,T,63,6.0NRT,303.2,18.1,D
-6.819,-79.594,330.9,1.7,1.3,2020-01-13,1600,T,81,6.0NRT,300,29.8,D
35.937,140.683,303.1,1.3,1.1,2020-01-13,1620,A,47,6.0NRT,280.6,13.2,N
-34.783,-56.29,324.3,2.4,1.5,2020-01-13,1710,A,76,6.0NRT,299.5,50.9,D
-34.791,-56.294,320,2.4,1.5,2020-01-13,1710,A,67,6.0NRT,299.5,34.4,D
-34.777,-56.296,314.8,2.4,1.5,2020-01-13,1710,A,21,6.0NRT,299,16.4,D
-31.669,-53.252,315.7,1.4,1.2,2020-01-13,1710,A,41,6.0NRT,301.4,7.7,D
-30.142,-57.215,321.3,2.4,1.5,2020-01-13,1710,A,60,6.0NRT,303.3,38.3,D
-29.117,-51.111,320.2,1.1,1,2020-01-13,1710,A,43,6.0NRT,307,9.2,D
-28.304,-49.926,319.5,1,1,2020-01-13,1710,A,36,6.0NRT,304.2,7.7,D
-28.538,-57.13,320.5,2.3,1.5,2020-01-13,1710,A,60,6.0NRT,299.6,28,D
-28.195,-55.726,317.9,1.8,1.3,2020-01-13,1710,A,67,6.0NRT,300.1,14.5,D
-27.51,-51.147,323.1,1,1,2020-01-13,1710,A,73,6.0NRT,303.9,12.1,D
-27.484,-55.116,315.5,1.6,1.3,2020-01-13,1710,A,26,6.0NRT,297,14,D
-27.059,-51.632,323,1.1,1,2020-01-13,1710,A,75,6.0NRT,302.4,15.7,D
-26.512,-50.053,320.7,1,1,2020-01-13,1710,A,74,6.0NRT,298.5,11.8,D
-25.032,-42.674,311.8,2.4,1.5,2020-01-13,1710,A,51,6.0NRT,294.8,30.4,D
-20.463,-48.36,326.7,1.3,1.1,2020-01-13,1710,A,65,6.0NRT,304.9,18.6,D
-20.425,-50.08,322.9,1.1,1,2020-01-13,1710,A,32,6.0NRT,299.9,11.1,D
-20.091,-50.183,323.7,1.1,1,2020-01-13,1710,A,57,6.0NRT,303.5,11.2,D
-18.701,-49.774,330.4,1.1,1.1,2020-01-13,1710,A,69,6.0NRT,313.7,21.8,D
-18.586,-50.407,323.7,1.1,1,2020-01-13,1710,A,42,6.0NRT,306.3,10.3,D
-18.742,-52.013,319.5,1,1,2020-01-13,1710,A,26,6.0NRT,302.8,7.9,D
-18.646,-56.278,319.9,1.5,1.2,2020-01-13,1710,A,66,6.0NRT,298,14.1,D
-18.648,-56.292,318.4,1.5,1.2,2020-01-13,1710,A,60,6.0NRT,297.4,11.6,D
-18.655,-56.282,317.3,1.5,1.2,2020-01-13,1710,A,31,6.0NRT,297.8,9.9,D
-18.644,-56.284,319.9,1.5,1.2,2020-01-13,1710,A,69,6.0NRT,298,14,D
-18.671,-58.24,310.1,2,1.4,2020-01-13,1710,A,50,6.0NRT,289,13.9,D
-17.857,-52.781,341.8,1,1,2020-01-13,1710,A,90,6.0NRT,310,35.6,D
-17.486,-50.477,321.7,1.1,1,2020-01-13,1710,A,41,6.0NRT,301.2,8.4,D
-17.491,-51.13,319.8,1,1,2020-01-13,1710,A,21,6.0NRT,298.9,10.7,D
-17.075,-50.813,328.1,1.1,1,2020-01-13,1710,A,60,6.0NRT,310.9,19.2,D
2.606,-59.186,322.1,1.2,1.1,2020-01-13,1720,A,76,6.0NRT,297.5,18.5,D
2.674,-60.467,319.3,1.4,1.2,2020-01-13,1720,A,37,6.0NRT,300.2,12.8,D
2.679,-60.475,320.3,1.4,1.2,2020-01-13,1720,A,49,6.0NRT,300.1,13.7,D
3.052,-59.762,322,1.3,1.1,2020-01-13,1720,A,62,6.0NRT,298.9,12.7,D
3.005,-60.085,324.9,1.3,1.1,2020-01-13,1720,A,55,6.0NRT,302.7,13.3,D
3.129,-60.425,329.5,1.4,1.2,2020-01-13,1720,A,72,6.0NRT,303.6,24.4,D
3.17,-60.219,321.3,1.3,1.2,2020-01-13,1720,A,75,6.0NRT,301.4,9.4,D
3.14,-60.427,326.6,1.4,1.2,2020-01-13,1720,A,76,6.0NRT,301.9,18.3,D
3.245,-60.114,331.9,1.3,1.1,2020-01-13,1720,A,83,6.0NRT,299.2,29.2,D
3.243,-60.126,341,1.3,1.1,2020-01-13,1720,A,91,6.0NRT,302.2,49.6,D
3.255,-60.115,321.7,1.3,1.1,2020-01-13,1720,A,20,6.0NRT,300.4,11.3,D
3.249,-60.86,323.6,1.5,1.2,2020-01-13,1720,A,70,6.0NRT,300.5,20.6,D
3.862,-59.248,324.6,1.2,1.1,2020-01-13,1720,A,78,6.0NRT,298.2,18.5,D
3.837,-59.978,334.1,1.3,1.1,2020-01-13,1720,A,85,6.0NRT,303.9,31.2,D
3.978,-59.382,316.6,1.2,1.1,2020-01-13,1720,A,45,6.0NRT,295.2,7.9,D
3.976,-59.393,315.8,1.2,1.1,2020-01-13,1720,A,15,6.0NRT,296.2,6.7,D
3.902,-59.891,349.3,1.3,1.1,2020-01-13,1720,A,95,6.0NRT,302.4,67.8,D
3.9,-59.902,328.4,1.3,1.1,2020-01-13,1720,A,81,6.0NRT,299.6,19.5,D
4.02,-59.579,315.8,1.2,1.1,2020-01-13,1720,A,28,6.0NRT,294.3,10.6,D
3.783,-61.446,311.7,1.6,1.2,2020-01-13,1720,A,40,6.0NRT,289.6,9.9,D
3.781,-61.46,314.8,1.6,1.2,2020-01-13,1720,A,60,6.0NRT,293.1,13.9,D
3.317,-65.204,314.5,3.2,1.7,2020-01-13,1720,A,71,6.0NRT,292.8,47.2,D
3.314,-65.208,312.6,3.2,1.7,2020-01-13,1720,A,68,6.0NRT,292.7,36.5,D
4.761,-60.907,321.8,1.4,1.2,2020-01-13,1720,A,77,6.0NRT,300.8,15.4,D
5.297,-58.173,322.8,1,1,2020-01-13,1720,A,69,6.0NRT,306.6,12.3,D
4.944,-60.587,318.5,1.3,1.1,2020-01-13,1720,A,57,6.0NRT,301.9,13.6,D
4.958,-60.681,321.1,1.4,1.2,2020-01-13,1720,A,59,6.0NRT,304.7,11.6,D
4.956,-60.693,327.4,1.4,1.2,2020-01-13,1720,A,83,6.0NRT,303.6,23.1,D
4.969,-60.683,337,1.4,1.2,2020-01-13,1720,A,89,6.0NRT,304.3,43,D
4.967,-60.695,346.3,1.4,1.2,2020-01-13,1720,A,94,6.0NRT,305.7,69.3,D
4.977,-60.696,321.8,1.4,1.2,2020-01-13,1720,A,76,6.0NRT,304.2,15.1,D
4.98,-61.809,317.1,1.6,1.3,2020-01-13,1720,A,52,6.0NRT,295.8,15.5,D
5.812,-56.766,312.7,1,1,2020-01-13,1720,A,53,6.0NRT,291.8,7.1,D
5.874,-56.395,337.5,1,1,2020-01-13,1720,A,89,6.0NRT,297.7,32.2,D
5.065,-62.009,316.4,1.7,1.3,2020-01-13,1720,A,70,6.0NRT,295.4,22.8,D
5.308,-61.474,319.6,1.5,1.2,2020-01-13,1720,A,57,6.0NRT,299.5,16.9,D
5.399,-61.31,340.8,1.5,1.2,2020-01-13,1720,A,91,6.0NRT,300.8,67.8,D
5.397,-61.324,318.5,1.5,1.2,2020-01-13,1720,A,75,6.0NRT,299.5,17.3,D
5.404,-61.303,316.1,1.5,1.2,2020-01-13,1720,A,61,6.0NRT,298.6,12.6,D
5.402,-61.316,331.1,1.5,1.2,2020-01-13,1720,A,86,6.0NRT,300.2,41.1,D
4.956,-65.427,314.2,3.1,1.7,2020-01-13,1720,A,40,6.0NRT,298.6,37,D
5.284,-65.953,312.5,3.4,1.7,2020-01-13,1720,A,42,6.0NRT,295.4,34.6,D
5.295,-65.962,315.7,3.4,1.7,2020-01-13,1720,A,0,6.0NRT,296.3,42.5,D
5.316,-66.028,315.7,3.4,1.7,2020-01-13,1720,A,52,6.0NRT,297.2,38.5,D
5.387,-65.884,311.3,3.4,1.7,2020-01-13,1720,A,45,6.0NRT,295.5,24.3,D
5.611,-66.092,313,3.4,1.7,2020-01-13,1720,A,68,6.0NRT,295.5,41.2,D
5.606,-66.123,314,3.5,1.8,2020-01-13,1720,A,70,6.0NRT,295.7,49.5,D
6.871,-63.889,306.3,2.2,1.4,2020-01-13,1720,A,34,6.0NRT,286.2,16.1,D
8.007,-56.99,340.8,1,1,2020-01-13,1720,A,90,6.0NRT,294.6,42.6,D
6.698,-67.796,315.4,4.5,1.9,2020-01-13,1720,A,69,6.0NRT,293.1,62.1,D
8.031,-59.856,322.3,1.1,1.1,2020-01-13,1720,A,80,6.0NRT,293,18.6,D
7.02,-66.916,313.4,3.8,1.8,2020-01-13,1720,A,36,6.0NRT,289.4,35.9,D
7.477,-65.329,319.9,2.8,1.6,2020-01-13,1720,A,74,6.0NRT,295.9,42.2,D
7.658,-64.299,311.6,2.3,1.5,2020-01-13,1720,A,48,6.0NRT,291.8,22.2,D
7.378,-66.018,314.6,3.2,1.7,2020-01-13,1720,A,45,6.0NRT,295.3,38.8,D
7.21,-67.437,347.9,4.1,1.9,2020-01-13,1720,A,94,6.0NRT,292.4,387.7,D
7.204,-67.474,328.5,4.1,1.9,2020-01-13,1720,A,82,6.0NRT,291.4,151.2,D
7.197,-67.439,339.8,4.1,1.9,2020-01-13,1720,A,85,6.0NRT,291.2,273,D
7.191,-67.476,317.9,4.1,1.9,2020-01-13,1720,A,64,6.0NRT,290.7,63.7,D
7.214,-67.442,332.7,4.1,1.9,2020-01-13,1720,A,81,6.0NRT,293,189.9,D
7.959,-64.221,314.3,2.2,1.4,2020-01-13,1720,A,50,6.0NRT,296.1,23.7,D
7.951,-64.762,326,2.5,1.5,2020-01-13,1720,A,80,6.0NRT,297,52.1,D
7.947,-64.784,338.5,2.5,1.5,2020-01-13,1720,A,89,6.0NRT,296.9,115.1,D
7.915,-66.447,321.6,3.3,1.7,2020-01-13,1720,A,75,6.0NRT,289.3,66.2,D
7.91,-66.476,317.8,3.4,1.7,2020-01-13,1720,A,65,6.0NRT,291,46.4,D
7.884,-66.821,315.6,3.6,1.8,2020-01-13,1720,A,36,6.0NRT,293.6,46.9,D
8.2,-65.84,319.8,3,1.6,2020-01-13,1720,A,38,6.0NRT,294.7,35,D
8.201,-65.845,319.2,3,1.6,2020-01-13,1720,A,54,6.0NRT,294.9,34.9,D
8.249,-65.826,328.7,2.9,1.6,2020-01-13,1720,A,83,6.0NRT,295.5,83,D
8.245,-65.852,335.3,3,1.6,2020-01-13,1720,A,87,6.0NRT,294.4,129.8,D
8.25,-65.833,332.2,2.9,1.6,2020-01-13,1720,A,85,6.0NRT,296.2,106.3,D
8.246,-65.859,328.4,3,1.6,2020-01-13,1720,A,82,6.0NRT,292.5,87.3,D
8.206,-66.929,324,3.6,1.8,2020-01-13,1720,A,62,6.0NRT,294.1,85.8,D
8.215,-66.934,323.6,3.6,1.8,2020-01-13,1720,A,67,6.0NRT,293.7,86.7,D
8.523,-65.272,318.4,2.6,1.6,2020-01-13,1720,A,63,6.0NRT,298,29.5,D
8.511,-67.638,315.5,4,1.9,2020-01-13,1720,A,37,6.0NRT,295,52.7,D
8.527,-67.641,316.8,4,1.9,2020-01-13,1720,A,58,6.0NRT,296.1,61.9,D
8.516,-67.646,316.3,4,1.9,2020-01-13,1720,A,42,6.0NRT,296.1,60,D
8.582,-67.658,318.4,4,1.9,2020-01-13,1720,A,69,6.0NRT,295.2,75.6,D
8.413,-68.639,312.1,4.8,2,2020-01-13,1720,A,46,6.0NRT,288.6,78.7,D
8.577,-67.625,316.7,4,1.9,2020-01-13,1720,A,56,6.0NRT,291.7,61.9,D
8.57,-67.66,319.2,4,1.9,2020-01-13,1720,A,72,6.0NRT,295.6,80.7,D
8.411,-68.642,312.7,4.8,2,2020-01-13,1720,A,57,6.0NRT,289.1,70.5,D
8.935,-66.477,315.2,3.2,1.7,2020-01-13,1720,A,70,6.0NRT,290.8,54.5,D
9.64,-63.56,321.4,1.8,1.3,2020-01-13,1720,A,56,6.0NRT,291.8,35,D
9.652,-63.562,320.1,1.8,1.3,2020-01-13,1720,A,45,6.0NRT,290,30.8,D
9.646,-63.566,329.6,1.8,1.3,2020-01-13,1720,A,41,6.0NRT,292,53.1,D
9.735,-63.463,312,1.8,1.3,2020-01-13,1720,A,58,6.0NRT,289.8,17.2,D
9.733,-63.48,330,1.8,1.3,2020-01-13,1720,A,85,6.0NRT,289.5,61.6,D
9.847,-63.34,306.8,1.8,1.3,2020-01-13,1720,A,42,6.0NRT,290.8,9.3,D
10.057,-64.884,324.8,2.3,1.5,2020-01-13,1720,A,69,6.0NRT,298.5,45.4,D
-16.048,-47.98,332.4,1.6,1.2,2020-01-13,1715,A,53,6.0NRT,306.7,33,D
-17.653,-62.067,313.9,3.8,1.8,2020-01-13,1715,A,20,6.0NRT,291.1,44.2,D
-14.927,-45.586,326.9,2.4,1.5,2020-01-13,1715,A,63,6.0NRT,303.5,49.3,D
-14.933,-45.593,333.7,2.4,1.5,2020-01-13,1715,A,83,6.0NRT,304.2,80.8,D
-14.95,-57.325,315.7,1.5,1.2,2020-01-13,1715,A,63,6.0NRT,295.7,11.3,D
-11.732,-44.591,320.3,3.4,1.7,2020-01-13,1715,A,60,6.0NRT,292.6,64.5,D
-13.545,-56.551,318.2,1.3,1.1,2020-01-13,1715,A,74,6.0NRT,300.7,16.7,D
-13.546,-56.563,317.9,1.3,1.1,2020-01-13,1715,A,71,6.0NRT,301.4,16.3,D
-13.146,-60.094,301.5,2.3,1.5,2020-01-13,1715,A,5,6.0NRT,278.9,13.8,D
-12.043,-55.024,315.7,1.1,1,2020-01-13,1715,A,55,6.0NRT,299.8,9,D
-11.942,-54.696,319.8,1,1,2020-01-13,1715,A,73,6.0NRT,304.2,11,D
-11.85,-56.524,316,1.2,1.1,2020-01-13,1715,A,38,6.0NRT,300.2,11.7,D
-11.46,-54.141,318,1,1,2020-01-13,1715,A,47,6.0NRT,298.1,9.9,D
-11.788,-56.667,317.1,1.3,1.1,2020-01-13,1715,A,50,6.0NRT,300.3,13.6,D
-10.594,-54.849,319.8,1,1,2020-01-13,1715,A,71,6.0NRT,297.7,12.3,D
-10.267,-53.583,319.7,1,1,2020-01-13,1715,A,26,6.0NRT,300.4,10.6,D
-10.365,-55.372,316.9,1.1,1,2020-01-13,1715,A,52,6.0NRT,299.1,8.9,D
-10.288,-55.363,318.3,1.1,1,2020-01-13,1715,A,68,6.0NRT,302.8,9.6,D
-6.77,-44.4,312.3,4.3,1.9,2020-01-13,1715,A,0,6.0NRT,289.6,54.3,D
-6.77,-44.404,312,4.3,1.9,2020-01-13,1715,A,0,6.0NRT,289.4,55.4,D
-5.814,-48.28,315.2,2.3,1.5,2020-01-13,1715,A,0,6.0NRT,295,22.9,D
-3.191,-54.913,311.5,1,1,2020-01-13,1715,A,48,6.0NRT,291,4.7,D
-3.127,-54.984,326,1,1,2020-01-13,1715,A,81,6.0NRT,294.5,17.4,D
-2.791,-54.379,316.5,1,1,2020-01-13,1715,A,0,6.0NRT,291.5,9.1,D
-1.803,-54.542,322.2,1,1,2020-01-13,1715,A,75,6.0NRT,296.6,12.4,D
35.547,-99.294,301.3,1,1,2020-01-13,1730,T,46,6.0NRT,286.6,5,D
33.856,-101.552,335.5,1.1,1,2020-01-13,1730,T,90,6.0NRT,292.4,38,D
33.855,-101.541,320.4,1.1,1,2020-01-13,1730,T,80,6.0NRT,290.1,18,D
33.847,-101.554,370.6,1.1,1,2020-01-13,1730,T,100,6.0NRT,293.9,125.7,D
33.846,-101.543,336.9,1.1,1,2020-01-13,1730,T,90,6.0NRT,290.5,39.3,D
32.462,-101.712,302.5,1,1,2020-01-13,1730,T,42,6.0NRT,286.5,3.5,D
32.151,-101.929,311.1,1.1,1,2020-01-13,1730,T,71,6.0NRT,283.9,10.5,D
30.861,-108.284,309.6,2.3,1.5,2020-01-13,1730,T,69,6.0NRT,293.4,21.2,D
30.193,-106.436,306.8,1.7,1.3,2020-01-13,1730,T,64,6.0NRT,283.9,15.2,D
30.192,-106.419,308.5,1.7,1.3,2020-01-13,1730,T,67,6.0NRT,283.2,16.9,D
30.182,-106.427,321.6,1.7,1.3,2020-01-13,1730,T,81,6.0NRT,282.8,39,D
23.703,-99.091,308.3,1.3,1.1,2020-01-13,1730,T,66,6.0NRT,286.9,7.6,D
21.832,-98.496,314.6,1.5,1.2,2020-01-13,1730,T,40,6.0NRT,294.7,15.2,D
21.427,-103.114,311.6,1,1,2020-01-13,1730,T,60,6.0NRT,297.7,4.8,D
21.573,-104.872,309.7,1.1,1,2020-01-13,1730,T,43,6.0NRT,297.7,5.6,N
21.571,-104.861,312.6,1.1,1,2020-01-13,1730,T,49,6.0NRT,297.9,8,N
21.192,-104.775,327.2,1.1,1,2020-01-13,1735,T,83,6.0NRT,299.7,23.6,D
20.614,-101.241,312.2,1.1,1,2020-01-13,1735,T,27,6.0NRT,300.1,3.1,D
20.574,-101.173,315,1.1,1,2020-01-13,1735,T,53,6.0NRT,301.4,6.3,D
20.524,-100.923,316.6,1.1,1.1,2020-01-13,1735,T,65,6.0NRT,302.4,8,D
20.767,-102.955,315.1,1,1,2020-01-13,1735,T,66,6.0NRT,301.7,6.2,D
20.34,-101.852,316.2,1.1,1,2020-01-13,1735,T,64,6.0NRT,302.5,6.7,D
20.339,-101.843,323,1.1,1,2020-01-13,1735,T,75,6.0NRT,302.7,13.6,D
20.313,-101.918,318.6,1,1,2020-01-13,1735,T,69,6.0NRT,303.1,8.6,D
20.301,-101.956,314.3,1,1,2020-01-13,1735,T,60,6.0NRT,302.1,4.2,D
20.152,-101.827,317.2,1.1,1,2020-01-13,1735,T,64,6.0NRT,301.6,8.4,D
20.15,-101.817,319.8,1.1,1,2020-01-13,1735,T,54,6.0NRT,302.7,11.1,D
19.609,-99.211,310.7,1.5,1.2,2020-01-13,1735,T,48,6.0NRT,296.7,6.9,D
20.083,-102.4,346.6,1,1,2020-01-13,1735,T,94,6.0NRT,301.5,50,D
20.082,-102.391,346.3,1,1,2020-01-13,1735,T,93,6.0NRT,302.5,49.2,D
19.728,-100.46,316.5,1.2,1.1,2020-01-13,1735,T,71,6.0NRT,302,10.8,D
19.885,-102.73,315.1,1,1,2020-01-13,1735,T,70,6.0NRT,300.9,8,D
19.848,-102.917,310,1,1,2020-01-13,1735,T,39,6.0NRT,298.8,5.3,D
19.847,-102.907,321.7,1,1,2020-01-13,1735,T,78,6.0NRT,300.8,15,D
17.9,-93.168,309.5,4.4,1.9,2020-01-13,1735,T,61,6.0NRT,292.5,43.5,D
19.609,-103.35,308.1,1,1,2020-01-13,1735,T,51,6.0NRT,296.3,4.1,D
19.607,-103.341,319.7,1,1,2020-01-13,1735,T,75,6.0NRT,296.3,13.5,D
18.301,-96.09,309.6,2.6,1.5,2020-01-13,1735,T,56,6.0NRT,291.3,18.4,D
18.295,-96.097,313.7,2.6,1.5,2020-01-13,1735,T,66,6.0NRT,291,31.8,D
19.155,-101.95,319.6,1.1,1,2020-01-13,1735,T,71,6.0NRT,301.3,10.8,D
18.614,-98.743,318.5,1.6,1.3,2020-01-13,1735,T,72,6.0NRT,301.6,14.3,D
19.368,-103.532,321.1,1,1,2020-01-13,1735,T,75,6.0NRT,300.7,12.5,D
18.994,-102.398,319.4,1,1,2020-01-13,1735,T,68,6.0NRT,303.7,7.3,D
18.914,-103.834,315.3,1,1,2020-01-13,1735,T,62,6.0NRT,303.3,5.9,D
14.414,79.93,303.6,1.1,1,2020-01-13,1655,T,56,6.0NRT,292.5,5.2,N
14.83,75.677,309.5,1.9,1.3,2020-01-13,1655,T,78,6.0NRT,290.4,26.2,N
14.825,75.69,303.3,1.9,1.3,2020-01-13,1655,T,54,6.0NRT,289.7,15.8,N
14.822,75.672,301.4,1.9,1.3,2020-01-13,1655,T,40,6.0NRT,289.9,13.4,N
16.176,75.278,315.9,1.9,1.4,2020-01-13,1655,T,92,6.0NRT,289.2,40,N
16.172,75.261,321.2,1.9,1.4,2020-01-13,1655,T,100,6.0NRT,289.3,53,N
16.269,75.614,300.6,1.8,1.3,2020-01-13,1655,T,30,6.0NRT,288.6,11.5,N
16.339,75.331,302.6,1.9,1.3,2020-01-13,1655,T,50,6.0NRT,287.9,15.1,N
17.033,74.45,302,2.1,1.4,2020-01-13,1655,T,46,6.0NRT,289.7,17.5,N
19.239,76.961,301.1,1.3,1.1,2020-01-13,1655,T,37,6.0NRT,288.4,8,N
20.959,85.18,308.5,1.7,1.3,2020-01-13,1655,T,73,6.0NRT,290.8,19.8,N
21.917,83.352,301.4,1.3,1.1,2020-01-13,1655,T,41,6.0NRT,288.8,8.9,N
19.379,56.152,313.5,1,1,2020-01-13,1835,T,87,6.0NRT,282.2,15.3,N
24.768,50.236,325.7,1.4,1.2,2020-01-13,1835,T,100,6.0NRT,280.2,46.9,N
25.431,52.737,314.6,1.1,1,2020-01-13,1835,T,86,6.0NRT,292.1,15,N
25.53,53.148,326.1,1,1,2020-01-13,1835,T,100,6.0NRT,293.9,23.9,N
27.164,56.051,308,1.1,1.1,2020-01-13,1835,T,73,6.0NRT,285,12.5,N
27.495,52.651,308.6,1,1,2020-01-13,1835,T,38,6.0NRT,284.6,10.2,N
27.502,52.644,313.4,1,1,2020-01-13,1835,T,82,6.0NRT,284.4,14.7,N
27.501,52.634,309.8,1,1,2020-01-13,1835,T,48,6.0NRT,284.6,11,N
27.51,52.632,304.6,1,1,2020-01-13,1835,T,30,6.0NRT,283.1,8.2,N
27.018,49.577,317.2,1.4,1.2,2020-01-13,1835,T,95,6.0NRT,284.2,29.7,N
27.097,49.058,303,1.5,1.2,2020-01-13,1835,T,53,6.0NRT,281.4,15.9,N
27.102,49.066,300.8,1.5,1.2,2020-01-13,1835,T,33,6.0NRT,281.6,14,N
27.682,52.245,331.7,1,1,2020-01-13,1835,T,100,6.0NRT,291.5,32.8,N
27.717,52.178,324.4,1,1,2020-01-13,1835,T,100,6.0NRT,291.5,23.2,N
